,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Doors,Mileage_km
10553,20171,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191668 km,4.0,Automatic,Front,Left wheel,Black,4,4,191668.0
10554,392,707,KIA,Avella,2011,Coupe,Yes,Petrol,2,226544 km,4.0,Automatic,Front,Left wheel,Silver,12,2,226544.0
10555,10663,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,81058 km,4.0,Automatic,4x4,Left wheel,Silver,0,4,81058.0
10556,6500,1030,MAZDA,Demio,2014,Hatchback,No,Petrol,1.2,71000 km,4.0,Automatic,Front,Right-hand drive,Grey,4,4,71000.0
10557,5645,-,BMW,525,1996,Sedan,No,CNG,2.5,0 km,6.0,Manual,Rear,Left wheel,Sky blue,2,4,
10558,14113,-,BMW,525,2004,Sedan,Yes,CNG,2.5,174000 km,6.0,Tiptronic,Rear,Right-hand drive,Silver,12,4,174000.0
10559,78403,-,MITSUBISHI,Outlander,2020,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,4x4,Left wheel,Black,12,4,
10560,15994,-,HONDA,Elysion,2006,Minivan,No,CNG,3,122439 km,6.0,Automatic,Front,Right-hand drive,Silver,10,4,122439.0
10561,26017,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,107220 km,4.0,Automatic,Front,Left wheel,White,4,4,107220.0
10562,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6.0,Automatic,Rear,Left wheel,Black,12,4,175614.0
10563,38609,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,121000 km,4.0,Automatic,Front,Left wheel,White,4,4,121000.0
10564,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,430149 km,4.0,Automatic,Front,Left wheel,White,4,4,430149.0
10565,21940,640,SSANGYONG,Korando,2013,Pickup,Yes,Diesel,2,147219 km,4.0,Automatic,Front,Left wheel,Silver,4,4,147219.0
10566,17844,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,88300 km,4.0,Automatic,Front,Left wheel,Red,4,4,88300.0
10567,1646,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4.0,Automatic,Front,Left wheel,Grey,0,4,174619.0
10568,24462,-,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Petrol,3.5,142000 km,6.0,Tiptronic,4x4,Left wheel,White,12,4,142000.0
10569,97219,-,MERCEDES-BENZ,CLS 450 CLS 400,2015,Sedan,Yes,Petrol,3.0 Turbo,99000 km,6.0,Tiptronic,4x4,Left wheel,Black,12,4,99000.0
10570,40,-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,105000 km,4.0,Automatic,Front,Left wheel,White,0,4,105000.0
10571,10492,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,278000 km,4.0,Automatic,Front,Right-hand drive,Silver,6,4,278000.0
10572,40769,-,MERCEDES-BENZ,CLS 55 AMG,2007,Sedan,Yes,Petrol,5.5,136851 km,8.0,Tiptronic,Rear,Left wheel,Black,8,4,136851.0
10573,10976,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,0 km,4.0,Variator,Front,Right-hand drive,Black,2,4,
10574,6586,1685,MERCEDES-BENZ,C 200,1998,Universal,Yes,CNG,2,111111 km,4.0,Manual,Rear,Left wheel,Blue,4,4,111111.0
10575,9408,-,LINCOLN,Town Car,1999,Sedan,No,CNG,4.6,18000 km,8.0,Automatic,Rear,Left wheel,Silver,8,4,18000.0
10576,10036,-,MERCEDES-BENZ,A 200,2005,Hatchback,Yes,Petrol,2,123456 km,4.0,Tiptronic,Front,Left wheel,Silver,6,4,123456.0
10577,108371,1228,FORD,Explorer,2018,Jeep,Yes,Petrol,2.3,25947 km,4.0,Automatic,Front,Left wheel,White,4,4,25947.0
10578,17562,934,FORD,Fusion 2015,2015,Sedan,No,Petrol,2.5,195200 km,4.0,Tiptronic,Front,Left wheel,Green,8,4,195200.0
10579,18033,-,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,202000 km,4.0,Variator,Front,Left wheel,White,4,4,202000.0
10580,1725,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,226198 km,6.0,Automatic,4x4,Left wheel,Green,12,4,226198.0
10581,9408,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,128000 km,4.0,Tiptronic,Front,Left wheel,Black,0,4,128000.0
10582,30856,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126148 km,4.0,Automatic,Front,Left wheel,Brown,4,4,126148.0
10583,18817,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,86400 km,5.0,Tiptronic,Front,Left wheel,Grey,14,4,86400.0
10584,53314,915,BMW,535,2014,Sedan,Yes,Petrol,3.0 Turbo,99200 km,6.0,Tiptronic,Rear,Left wheel,Grey,12,4,99200.0
10585,26657,830,FORD,Escape,2019,Jeep,No,Petrol,1.5,74000 km,8.0,Tiptronic,Front,Left wheel,Grey,9,4,74000.0
10586,15822,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,81384 km,4.0,Automatic,Front,Left wheel,White,4,4,81384.0
10587,22715,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,40740 km,4.0,Automatic,Front,Left wheel,Black,4,4,40740.0
10588,25,-,TOYOTA,Prius,2013,Hatchback,No,LPG,1.8,176000 km,4.0,Variator,Front,Left wheel,White,4,4,176000.0
10589,15681,645,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,276800 km,1.0,Tiptronic,Front,Left wheel,Silver,5,4,276800.0
10590,1333,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,106280 km,4.0,Automatic,Front,Left wheel,White,12,4,106280.0
10591,19707,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,123000 km,4.0,Automatic,Front,Left wheel,Silver,4,4,123000.0
10592,16480,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140765 km,4.0,Automatic,Front,Left wheel,Silver,4,4,140765.0
10593,5488,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,339710 km,4.0,Automatic,Front,Left wheel,White,12,4,339710.0
10594,2509,972,VOLVO,XC90,2013,Jeep,Yes,Petrol,3.2,169138 km,6.0,Automatic,4x4,Left wheel,White,12,4,169138.0
10595,15053,911,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,70338 km,4.0,Automatic,Front,Left wheel,Silver,4,4,70338.0
10596,56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963 km,4.0,Automatic,Rear,Left wheel,Black,12,4,50963.0
10597,1646,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6.0,Automatic,4x4,Left wheel,White,0,4,59099.0
10598,941,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248 km,4.0,Automatic,Front,Left wheel,Blue,12,4,69248.0
10599,21326,891,MERCEDES-BENZ,CLA 250,2016,Sedan,Yes,Petrol,2,34058 km,4.0,Automatic,Front,Left wheel,White,12,4,34058.0
10600,31047,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,132349 km,6.0,Automatic,4x4,Left wheel,Grey,12,4,132349.0
10601,7809,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,503800 km,4.0,Automatic,Front,Left wheel,Orange,4,4,503800.0
10602,7213,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,240000 km,4.0,Tiptronic,Front,Right-hand drive,Blue,0,4,240000.0
10603,12231,87,TOYOTA,Prius,2010,Hatchback,No,Hybrid,0,0 km,4.0,Automatic,Front,Left wheel,Golden,0,4,
10604,470,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Petrol,3.5,82819 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,82819.0
10605,42337,-,BMW,X6,2008,Jeep,Yes,Petrol,3.0 Turbo,160350 km,6.0,Tiptronic,4x4,Left wheel,Black,16,4,160350.0
10606,21768,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,153561 km,4.0,Automatic,Front,Left wheel,Grey,4,4,153561.0
10607,19130,1194,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4,57554 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,57554.0
10608,4200,-,VOLKSWAGEN,Golf 3,1995,Sedan,No,Petrol,1.6,12333 km,4.0,Manual,Front,Left wheel,Blue,2,4,12333.0
10609,15681,333,SUBARU,XV,2014,Sedan,Yes,Hybrid,2,270472 km,4.0,Automatic,4x4,Left wheel,White,0,4,270472.0
10610,314,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,418667 km,4.0,Automatic,Front,Left wheel,White,12,4,418667.0
10611,13172,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,164600 km,4.0,Automatic,Front,Left wheel,Grey,10,4,164600.0
10612,40,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,143000 km,4.0,Variator,Front,Right-hand drive,Red,2,4,143000.0
10613,21012,749,KIA,Sportage EX,2014,Jeep,Yes,Petrol,2.4,90000 km,4.0,Tiptronic,4x4,Left wheel,Black,12,4,90000.0
10614,9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,486563 km,4.0,Automatic,Front,Left wheel,Orange,4,4,486563.0
10615,51746,-,BMW,640,2012,Sedan,Yes,Petrol,3.0 Turbo,190000 km,6.0,Tiptronic,Rear,Left wheel,Grey,12,4,190000.0
10616,7370,-,JEEP,Grand Cherokee,2005,Jeep,No,CNG,3.7,111111 km,6.0,Tiptronic,4x4,Left wheel,Brown,5,4,111111.0
10617,18817,-,BMW,330,2007,Cabriolet,Yes,Petrol,3,143000 km,6.0,Tiptronic,Rear,Left wheel,Black,8,2,143000.0
10618,5645,1288,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,48524 km,4.0,Automatic,Front,Left wheel,Beige,4,4,48524.0
10619,103491,-,OPEL,Combo,2008,Goods wagon,No,Diesel,1.3 Turbo,230000 km,4.0,Manual,Front,Left wheel,White,2,2,230000.0
10620,13799,-,FORD,Transit Connect,2004,Goods wagon,No,Diesel,1.8,223000 km,4.0,Manual,Front,Left wheel,Silver,2,2,223000.0
10621,627,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683 km,4.0,Automatic,Front,Left wheel,White,0,4,192683.0
10622,21326,779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,204800 km,4.0,Automatic,Front,Left wheel,Green,0,4,204800.0
10623,10192,456,LEXUS,ES 350,2015,Sedan,Yes,Hybrid,2.5,40386 km,4.0,Automatic,Front,Left wheel,White,12,4,40386.0
10624,31524,1018,JEEP,Grand Cherokee,2011,Jeep,Yes,Diesel,3,199500 km,4.0,Automatic,Front,Left wheel,Silver,4,4,199500.0
10625,18000,2670,HONDA,Elysion,2010,Minivan,No,Petrol,2.4,134000 km,4.0,Automatic,Front,Right-hand drive,Silver,2,4,134000.0
10626,13987,642,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,180000 km,4.0,Automatic,Front,Left wheel,White,4,4,180000.0
10627,13172,474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,147000 km,4.0,Tiptronic,Front,Left wheel,Carnelian red,10,4,147000.0
10628,23521,-,SUBARU,Outback,2013,Hatchback,Yes,Petrol,2.5,116800 km,4.0,Tiptronic,4x4,Left wheel,Beige,6,4,116800.0
10629,21739,639,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,177103 km,4.0,Automatic,Front,Left wheel,White,4,4,177103.0
10630,862,1481,BMW,X5,2017,Jeep,Yes,Petrol,3,0 km,6.0,Automatic,4x4,Left wheel,Black,12,4,
10631,3058,639,FORD,Fusion,2014,Sedan,Yes,Petrol,2,151411 km,4.0,Automatic,Front,Left wheel,Black,12,4,151411.0
10632,9095,-,TOYOTA,Vitz,2010,Sedan,No,Petrol,1,18000 km,3.0,Variator,Front,Right-hand drive,Silver,12,4,18000.0
10633,7700,-,NISSAN,Tiida,2005,Sedan,No,Petrol,1.5,154000 km,4.0,Automatic,Front,Right-hand drive,White,8,4,154000.0
10634,22649,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,131114 km,4.0,Automatic,Front,Left wheel,Silver,4,4,131114.0
10635,18660,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,55248 km,4.0,Automatic,Front,Left wheel,Black,4,4,55248.0
10636,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,310886 km,4.0,Automatic,Front,Left wheel,Silver,4,4,310886.0
10637,314,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,382746.0
10638,5175,-,OPEL,Omega c,2001,Sedan,No,Petrol,2.6,20000 km,6.0,Automatic,Rear,Left wheel,White,5,4,20000.0
10639,7213,-,SUBARU,Legacy,2002,Sedan,Yes,Petrol,3,187000 km,6.0,Automatic,4x4,Right-hand drive,Silver,4,4,187000.0
10640,16308,751,KIA,Optima EX,2013,Sedan,Yes,Petrol,2.4,92000 km,12.0,Tiptronic,Front,Left wheel,Silver,8,4,92000.0
10641,20071,-,TOYOTA,Prius,2013,Hatchback,No,Petrol,1.8,56000 km,4.0,Tiptronic,Front,Left wheel,Grey,12,4,56000.0
10642,48955,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,80000 km,4.0,Automatic,Front,Left wheel,Black,4,4,80000.0
10643,16465,765,HYUNDAI,Elantra Limited,2015,Sedan,Yes,Petrol,2,35167 km,4.0,Automatic,Front,Left wheel,Red,8,4,35167.0
10644,12287,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,1678000 km,4.0,Automatic,Front,Left wheel,Silver,4,4,1678000.0
10645,40556,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,82430 km,4.0,Automatic,Front,Left wheel,Grey,4,4,82430.0
10646,14113,-,HONDA,CR-Z,2013,Coupe,No,Hybrid,1.5,90000 km,4.0,Manual,Front,Left wheel,Black,4,2,90000.0
10647,34406,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,119884 km,4.0,Automatic,Front,Left wheel,Grey,4,4,119884.0
10648,52959,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,48605 km,4.0,Automatic,Front,Left wheel,Grey,4,4,48605.0
10649,17747,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,225117 km,4.0,Automatic,Front,Left wheel,Black,4,4,225117.0
10650,470,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,136712 km,4.0,Automatic,4x4,Left wheel,White,0,4,136712.0
10651,17249,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,92800 km,4.0,Automatic,Front,Left wheel,Blue,0,4,92800.0
10652,39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,Left wheel,Black,0,4,155821.0
10653,7840,-,MERCEDES-BENZ,CLK 200,2000,Coupe,No,CNG,2,145000 km,4.0,Tiptronic,Rear,Right-hand drive,White,4,2,145000.0
10654,8320,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,149691 km,4.0,Automatic,Front,Left wheel,Silver,4,4,149691.0
10655,11917,-,HONDA,FIT,2012,Hatchback,Yes,Hybrid,1.3,13000 km,4.0,Automatic,Front,Right-hand drive,Brown,2,4,13000.0
10656,48610,-,MERCEDES-BENZ,GL 350 Bluetec,2011,Jeep,Yes,Diesel,3.0 Turbo,147500 km,6.0,Tiptronic,4x4,Left wheel,White,12,4,147500.0
10657,7119,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,81248 km,4.0,Automatic,Front,Left wheel,White,4,4,81248.0
10658,4000,-,NISSAN,Micra,2003,Coupe,No,Petrol,1.2,12323 km,4.0,Manual,Front,Left wheel,Grey,4,2,12323.0
10659,20005,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,166850 km,4.0,Automatic,Front,Left wheel,Black,4,4,166850.0
10660,5331,-,MERCEDES-BENZ,A 160,1998,Hatchback,No,Petrol,1.6,204000 km,1.0,Tiptronic,Front,Left wheel,Grey,6,4,204000.0
10661,13000,-,FORD,Transit,2000,Microbus,No,Diesel,2.4 Turbo,250000 km,4.0,Manual,Rear,Left wheel,White,1,4,250000.0
10662,24283,639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,146644 km,4.0,Automatic,Front,Left wheel,White,4,4,146644.0
10663,17484,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,103453 km,4.0,Automatic,Front,Left wheel,White,4,4,103453.0
10664,7213,-,NISSAN,Teana,2003,Sedan,No,Petrol,2.3,95000 km,6.0,Automatic,Front,Left wheel,Silver,6,4,95000.0
10665,3800,-,MERCEDES-BENZ,E 320,2000,Sedan,Yes,Diesel,3.2,1000 km,6.0,Tiptronic,Rear,Left wheel,Silver,6,4,1000.0
10666,15681,-,VOLKSWAGEN,Golf,2010,Hatchback,No,Petrol,2.0 Turbo,1000 km,4.0,Manual,Front,Left wheel,Sky blue,8,4,1000.0
10667,6476,-,NISSAN,Note,2008,Hatchback,No,CNG,1.5,999999999 km,4.0,Automatic,4x4,Right-hand drive,Black,0,4,999999999.0
10668,4077,474,CHEVROLET,Volt,2013,Hatchback,Yes,Hybrid,1.4,196590 km,4.0,Automatic,Front,Left wheel,Silver,12,4,196590.0
10669,1176,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,Left wheel,Red,0,4,
10670,157,-,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5 Turbo,128000 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,128000.0
10671,5018,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,294034 km,4.0,Automatic,Front,Left wheel,Black,12,4,294034.0
10672,47042,1273,BMW,535,2015,Sedan,Yes,Petrol,3.5 Turbo,59200 km,6.0,Tiptronic,Rear,Left wheel,Black,10,4,59200.0
10673,15053,640,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,173000 km,4.0,Automatic,Front,Left wheel,Silver,8,4,173000.0
10674,22580,-,NISSAN,Navara,2008,Pickup,No,Diesel,2.5 Turbo,166000 km,4.0,Manual,4x4,Left wheel,White,2,4,166000.0
10675,13172,-,HYUNDAI,Accent,2011,Sedan,No,Petrol,1.6,109000 km,4.0,Tiptronic,Front,Left wheel,Silver,4,4,109000.0
10676,25089,-,FIAT,500 Abarth,2015,Hatchback,Yes,Petrol,1.4 Turbo,28000 km,4.0,Manual,Front,Left wheel,Red,12,2,28000.0
10677,100,-,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.4,86000 km,4.0,Tiptronic,Front,Left wheel,White,10,4,86000.0
10678,6272,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651 km,8.0,Automatic,4x4,Left wheel,Black,0,4,202651.0
10679,16894,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,71202 km,4.0,Automatic,Front,Left wheel,Silver,4,4,71202.0
10680,30151,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,143278 km,4.0,Automatic,Front,Left wheel,Grey,4,4,143278.0
10681,53154,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,94259 km,4.0,Automatic,Front,Left wheel,Black,4,4,94259.0
10682,7840,-,MERCEDES-BENZ,C 240,1997,Universal,No,CNG,2.4,280000 km,6.0,Manual,Rear,Left wheel,Silver,4,4,280000.0
10683,941,1292,AUDI,Q5,2016,Jeep,Yes,Petrol,3,448982 km,6.0,Automatic,4x4,Left wheel,Black,0,4,448982.0
10684,15800,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,97000 km,4.0,Tiptronic,Front,Left wheel,Black,12,4,97000.0
10685,1568,-,NISSAN,Tiida,2009,Hatchback,No,Petrol,1.5,95000 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,95000.0
10686,220,531,KIA,RIO,2012,Sedan,Yes,Petrol,1.6,199288 km,4.0,Automatic,Front,Left wheel,Grey,12,4,199288.0
10687,1411,682,MITSUBISHI,Mirage,2018,Sedan,Yes,Petrol,1.2,7430 km,3.0,Automatic,Front,Left wheel,Grey,12,4,7430.0
10688,30564,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,153404 km,4.0,Automatic,Front,Left wheel,Silver,4,4,153404.0
10689,21953,-,BMW,550,2012,Sedan,Yes,Petrol,4.4,0 km,8.0,Tiptronic,Rear,Left wheel,Black,6,4,
10690,88595,1935,MERCEDES-BENZ,S 550,2016,Sedan,Yes,Petrol,4.6,27573 km,8.0,Automatic,4x4,Left wheel,Silver,12,4,27573.0
10691,1960,530,KIA,RIO,2013,Sedan,Yes,Petrol,1.6,53386 km,4.0,Automatic,Front,Left wheel,Black,12,4,53386.0
10692,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,119379.0
10693,21009,986,FORD,Transit,2010,Goods wagon,No,Diesel,2.4 Turbo,198000 km,4.0,Manual,Rear,Left wheel,White,2,4,198000.0
10694,24305,-,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,246400 km,6.0,Automatic,Front,Left wheel,Black,8,4,246400.0
10695,4704,-,AUDI,A6,1998,Sedan,No,Petrol,2.4,0 km,6.0,Manual,Front,Left wheel,Blue,6,4,
10696,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,317106 km,4.0,Automatic,Front,Left wheel,Silver,4,4,317106.0
10697,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,Left wheel,Silver,0,4,275240.0
10698,157,784,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,1.5,0 km,4.0,Automatic,Front,Left wheel,Red,12,4,
10699,549,1077,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,7971 km,4.0,Automatic,4x4,Left wheel,Blue,12,4,7971.0
10700,12231,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,413474 km,6.0,Automatic,Front,Left wheel,Blue,12,4,413474.0
10701,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,Left wheel,White,0,4,174106.0
10702,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,Left wheel,Silver,0,4,275240.0
10703,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,310886 km,4.0,Automatic,Front,Left wheel,Silver,4,4,310886.0
10704,20385,-,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,190000 km,4.0,Automatic,Front,Left wheel,Blue,8,4,190000.0
10705,17876,583,HYUNDAI,Veloster,2011,Hatchback,Yes,Petrol,1.6,55000 km,4.0,Tiptronic,Front,Left wheel,Black,12,4,55000.0
10706,627,418,CHEVROLET,Spark,2014,Hatchback,Yes,Petrol,1.2,131312 km,4.0,Automatic,Front,Left wheel,Blue,12,4,131312.0
10707,18817,-,VOLKSWAGEN,Jetta se,2014,Sedan,Yes,Petrol,1.8 Turbo,72000 km,4.0,Automatic,Front,Left wheel,Black,12,4,72000.0
10708,10036,879,HYUNDAI,Accent,2019,Sedan,Yes,Petrol,1.6,4621 km,4.0,Automatic,Front,Left wheel,Grey,12,4,4621.0
10709,15994,1024,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,121000 km,4.0,Tiptronic,Front,Left wheel,Silver,12,4,121000.0
10710,64290,1694,TOYOTA,4Runner,2016,Jeep,Yes,Petrol,4,48000 km,6.0,Automatic,4x4,Left wheel,Black,6,4,48000.0
10711,199,-,TOYOTA,Land Cruiser Prado,2016,Jeep,Yes,Diesel,3.0 Turbo,85000 km,6.0,Automatic,4x4,Left wheel,Black,12,4,85000.0
10712,36730,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,113006 km,4.0,Automatic,Front,Left wheel,Silver,4,4,113006.0
10713,157,642,MAZDA,1300,2012,Sedan,Yes,Petrol,2,301866 km,4.0,Automatic,Front,Left wheel,Black,12,4,301866.0
10714,81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,Left wheel,White,0,4,155976.0
10715,25744,891,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,2,113509 km,4.0,Automatic,Front,Left wheel,White,4,4,113509.0
10716,11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,312690 km,4.0,Automatic,Front,Left wheel,Silver,4,4,312690.0
10717,50018,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,19080 km,4.0,Automatic,Front,Left wheel,Grey,4,4,19080.0
10718,3763,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685 km,4.0,Automatic,Front,Left wheel,White,12,4,110685.0
10719,5959,-,MAZDA,Demio,2002,Hatchback,No,LPG,1.5,1000 km,4.0,Tiptronic,Front,Right-hand drive,Blue,4,4,1000.0
10720,627,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,72629 km,4.0,Automatic,Front,Left wheel,Black,12,4,72629.0
10721,31675,2297,MERCEDES-BENZ,G 63 AMG,2016,Jeep,Yes,Petrol,5.5,39325 km,8.0,Automatic,4x4,Left wheel,Black,12,4,39325.0
10722,14113,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,60704 km,4.0,Automatic,Front,Left wheel,Silver,4,4,60704.0
10723,1882,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,146395 km,6.0,Automatic,Rear,Left wheel,Grey,12,4,146395.0
10724,10349,-,MERCEDES-BENZ,E 200,1999,Sedan,No,Petrol,2,280000 km,4.0,Manual,Rear,Left wheel,Black,6,4,280000.0
10725,5645,1094,SSANGYONG,Kyron,2008,Jeep,Yes,Diesel,2,76800 km,4.0,Automatic,Front,Left wheel,Silver,4,4,76800.0
10726,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,Left wheel,White,12,4,35058.0
10727,23521,1195,MERCEDES-BENZ,C 220,2008,Universal,No,Diesel,2.2 Turbo,177000 km,4.0,Tiptronic,Rear,Left wheel,White,12,4,177000.0
10728,2666,521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,288778 km,4.0,Automatic,Front,Left wheel,Black,0,4,288778.0
10729,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,Left wheel,Grey,0,4,115347.0
10730,22649,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,151281 km,4.0,Automatic,Front,Left wheel,Grey,4,4,151281.0
10731,13015,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,73401 km,4.0,Automatic,Front,Left wheel,Silver,4,4,73401.0
10732,66485,1076,HYUNDAI,Sonata,2020,Sedan,Yes,LPG,2,13460 km,4.0,Automatic,Front,Left wheel,White,4,4,13460.0
10733,51746,668,MERCEDES-BENZ,E 250,2013,Sedan,No,Diesel,2.1,45432 km,4.0,Tiptronic,4x4,Left wheel,Black,0,4,45432.0
